ID,Issue_Key,Project_ID,Type,Priority,Status,Resolution,Creation_Date,Estimation_Date,Resolution_Date,Last_Updated,Story_Point,Timespent,In_Progress_Minutes,Total_Effort_Minutes,Resolution_Time_Minutes,Assignee_ID
208364,FAB-17324,24,Test Task,Low,Closed,Done,2020-01-08 19:20:09,,2020-01-21 18:49:41,2020-06-11 16:31:15,,,0.0,0.0,18689.0,144591.0
208365,FAB-17323,24,Test Task,Low,Closed,Done,2020-01-08 19:15:23,,2020-01-21 18:48:40,2020-06-11 16:31:14,,,0.0,1.0,18693.0,144591.0
208366,FAB-17322,24,Test Task,Medium,Closed,Done,2020-01-08 19:06:56,,2020-01-21 18:46:32,2020-06-11 16:31:14,,,0.0,0.0,18699.0,144591.0
208367,FAB-17321,24,Test Task,Low,Closed,Done,2020-01-08 18:56:58,,2020-01-24 17:55:08,2020-01-24 17:55:08,,,0.0,2.0,22978.0,144591.0
208368,FAB-17320,24,Test Task,Low,Closed,Done,2020-01-08 18:53:24,,2020-01-24 17:57:04,2020-01-24 17:57:04,,,0.0,0.0,22983.0,144591.0
208369,FAB-17319,24,Test Task,Low,Closed,Done,2020-01-08 18:50:04,,2020-01-21 18:45:10,2020-06-11 16:31:14,,,0.0,0.0,18715.0,144591.0
208370,FAB-17318,24,Test Task,Low,Closed,Done,2020-01-08 18:47:45,,2020-01-21 18:42:57,2020-06-11 16:31:14,,,0.0,0.0,18715.0,144591.0
208371,FAB-17317,24,Bug,Medium,Closed,Done,2020-01-08 18:29:40,,2020-01-09 15:16:09,2020-01-09 15:16:09,,,0.0,0.0,1246.0,144439.0
208372,FAB-17316,24,Bug,Medium,Closed,Invalid: Test Error,2020-01-08 14:20:02,,2020-04-19 05:16:51,2020-04-19 05:16:51,,,0.0,35423.0,146276.0,
208373,FAB-17315,24,Bug,Medium,Closed,Done,2020-01-08 09:16:23,,2020-01-15 16:30:53,2020-01-15 16:30:53,,,0.0,1243.0,10514.0,144483.0
208374,FAB-17314,24,Documentation,Low,Closed,Done,2020-01-08 07:21:02,,2020-01-08 14:10:36,2020-01-08 14:10:36,,,0.0,0.0,409.0,144602.0
208375,FAB-17313,24,Task,Medium,Closed,Won't Do,2020-01-07 23:06:25,,2020-04-19 05:17:38,2020-06-11 16:31:14,,,0.0,0.0,147191.0,
208376,FAB-17312,24,Story,Medium,Backlog,,2020-01-07 22:41:12,,,2020-02-19 02:26:38,,,0.0,0.0,0.0,144472.0
208377,FAB-17311,24,Sub-task,Medium,Closed,Done,2020-01-07 20:00:16,,2020-01-08 13:44:15,2020-01-08 13:44:15,,,1063.0,1063.0,1063.0,144460.0
208378,FAB-17310,24,Story,Medium,Closed,Done,2020-01-07 19:37:48,2020-01-07 19:37:48,2020-01-28 18:23:43,2020-01-28 18:23:43,3.0,,8816.0,10226.0,30165.0,144437.0
208379,FAB-17309,24,Bug,Medium,Closed,Done,2020-01-07 19:10:46,,2020-01-08 15:46:17,2020-01-08 15:46:17,,,12.0,1235.0,1235.0,144483.0
208380,FAB-17308,24,Story,Medium,Closed,Done,2020-01-07 15:28:33,,2020-04-15 19:54:35,2020-07-14 18:02:48,,,0.0,0.0,142766.0,144433.0
208381,FAB-17307,24,Bug,Medium,Closed,Done,2020-01-07 04:21:00,,2020-01-08 18:36:53,2020-01-08 18:36:53,,,1263.0,1435.0,2295.0,144439.0
208382,FAB-17306,24,Bug,Low,Closed,Done,2020-01-06 18:26:12,,2020-01-16 21:36:26,2020-01-16 21:36:26,,,0.0,0.0,14590.0,144439.0
208383,FAB-17305,24,Bug,Medium,Closed,Done,2020-01-06 03:55:13,,2020-01-29 15:14:36,2020-01-29 15:14:36,,,8274.0,31368.0,33799.0,144591.0
208384,FAB-17304,24,Bug,Medium,Closed,Done,2020-01-04 17:34:37,,2020-05-02 10:40:08,2020-05-02 10:40:08,,,0.0,0.0,170885.0,144523.0
208385,FAB-17303,24,Story,Medium,Closed,Done,2020-01-03 21:05:04,,2020-01-28 01:20:49,2020-02-10 19:01:49,,,7409.0,27799.0,34815.0,144440.0
208386,FAB-17302,24,Task,Medium,Closed,Won't Do,2020-01-03 15:24:59,,2020-01-21 15:27:08,2020-01-21 15:27:08,,,25921.0,25921.0,25922.0,
208387,FAB-17301,24,Documentation,Medium,Closed,Done,2020-01-02 19:50:49,,2020-01-06 21:46:15,2020-01-06 21:46:15,,,0.0,5786.0,5875.0,144489.0
208388,FAB-17300,24,Task,Medium,Closed,Done,2020-01-02 16:40:09,,2020-01-21 18:20:20,2020-01-29 04:01:43,,,0.0,27272.0,27460.0,144591.0
208389,FAB-17299,24,Sub-task,Medium,Closed,Done,2020-01-02 15:02:50,,2020-04-15 19:53:45,2020-04-15 19:53:45,,,1310.0,142487.0,149990.0,144440.0
208390,FAB-17298,24,Documentation,Medium,Closed,Won't Do,2019-12-31 11:19:03,,2020-01-09 22:33:22,2020-01-09 22:33:22,,,0.0,0.0,13634.0,
208391,FAB-17297,24,Task,Medium,Closed,Done,2019-12-31 07:27:11,,2020-01-02 08:12:42,2020-01-02 08:12:42,,,0.0,2915.0,2925.0,144434.0
208392,FAB-17295,24,Task,Medium,Closed,Invalid,2019-12-23 17:50:21,,2020-06-16 03:16:52,2020-06-16 03:16:52,,,0.0,211984.0,252506.0,144434.0
208393,FAB-17294,24,Task,Medium,In CR Review,,2019-12-23 17:41:17,,,2020-01-09 21:16:48,,,10464.0,0.0,0.0,144600.0
208394,FAB-17293,24,Bug,Medium,Closed,Done,2019-12-21 01:57:57,,2020-02-15 18:55:41,2020-02-15 18:55:41,,,0.0,31536.0,81657.0,144471.0
208395,FAB-17292,24,Task,Medium,Backlog,,2019-12-20 19:30:23,,,2020-01-20 21:37:34,,,0.0,0.0,0.0,
208396,FAB-17291,24,Documentation,Low,Backlog,,2019-12-20 13:37:17,,,2020-02-13 22:50:44,,,0.0,0.0,0.0,
208397,FAB-17290,24,Task,Medium,Closed,Done,2019-12-20 10:45:21,,2020-04-19 05:23:53,2020-04-19 05:23:53,,,0.0,0.0,173858.0,
208398,FAB-17289,24,Bug,High,Closed,Done,2019-12-20 07:56:06,,2019-12-22 16:30:13,2020-01-23 21:36:50,,,0.0,0.0,3394.0,144551.0
208399,FAB-17288,24,Bug,High,Closed,Done,2019-12-19 12:52:36,,2020-01-09 18:23:16,2020-01-09 18:23:16,,,1774.0,30570.0,30570.0,144535.0
208400,FAB-17287,24,Story,Medium,Closed,Done,2019-12-19 11:55:47,,2020-01-18 03:29:15,2020-01-18 03:29:15,,,0.0,2396.0,42693.0,144449.0
208401,FAB-17286,24,Task,Medium,Closed,Won't Do,2019-12-19 10:26:44,,2020-01-10 21:33:15,2020-01-10 21:33:15,,,0.0,32345.0,32346.0,144434.0
208402,FAB-17285,24,Bug,Medium,Closed,Invalid: Works as Expected,2019-12-19 05:35:15,,2020-01-02 18:50:44,2020-01-02 18:50:44,,,0.0,0.0,20955.0,
208403,FAB-17284,24,Task,Medium,Closed,Done,2019-12-18 15:39:37,,2020-01-21 18:20:49,2020-01-29 04:01:43,,,37585.0,49120.0,49121.0,144591.0
208404,FAB-17283,24,Task,Medium,In CR Review,,2019-12-18 03:05:44,,,2020-07-23 20:33:04,,,0.0,0.0,0.0,144448.0
208405,FAB-17282,24,Task,High,Closed,Done,2019-12-18 01:14:09,,2019-12-21 05:10:39,2019-12-21 05:10:39,,,0.0,0.0,4556.0,
208406,FAB-17281,24,Bug,Medium,Closed,Invalid: Works as Expected,2019-12-17 18:49:09,,2019-12-17 21:03:19,2019-12-17 21:03:19,,,0.0,0.0,134.0,
208407,FAB-17280,24,Bug,Medium,Closed,Done,2019-12-17 18:05:51,,2019-12-18 12:02:43,2019-12-18 12:02:43,,,0.0,0.0,1076.0,144608.0
208408,FAB-17279,24,Story,Medium,Closed,Done,2019-12-17 17:35:31,,2020-04-15 19:53:50,2020-04-15 19:53:50,,,0.0,149959.0,172878.0,144433.0
208409,FAB-17278,24,Documentation,Medium,Closed,Duplicate,2019-12-17 15:48:31,,2020-04-07 17:56:38,2020-04-07 17:56:38,,,0.0,0.0,161348.0,
208410,FAB-17277,24,Bug,Medium,Closed,Done,2019-12-17 11:21:56,,2020-02-11 16:46:43,2020-02-11 16:46:54,,,1243.0,2091.0,80964.0,144472.0
208411,FAB-17276,24,Task,Medium,Closed,Done,2019-12-17 04:56:56,,2019-12-18 00:02:00,2019-12-18 00:02:00,,,0.0,1121.0,1145.0,144607.0
208412,FAB-17275,24,Task,Medium,In Progress,,2019-12-17 01:31:59,,,2019-12-28 19:05:56,,,0.0,0.0,0.0,144497.0
208413,FAB-17274,24,Task,Medium,Backlog,,2019-12-16 22:08:50,,,2020-06-11 16:29:24,,,0.0,0.0,0.0,
208414,FAB-17273,24,Task,Medium,Closed,Done,2019-12-15 20:00:14,,2019-12-15 22:24:33,2019-12-15 22:24:33,,,0.0,0.0,144.0,144474.0
208415,FAB-17272,24,Task,Medium,Closed,Done,2019-12-15 18:16:23,,2019-12-16 17:15:41,2019-12-16 17:15:41,,,0.0,0.0,1379.0,
208416,FAB-17271,24,Documentation,Medium,Closed,Duplicate,2019-12-13 19:36:18,,2020-03-31 20:09:06,2020-03-31 20:09:06,,,0.0,0.0,156932.0,144489.0
208417,FAB-17270,24,Sub-task,Medium,Closed,Done,2019-12-13 19:35:30,,2020-06-18 16:22:27,2020-06-18 16:24:16,,,149489.0,149489.0,270466.0,144489.0
208418,FAB-17269,24,Sub-task,Medium,Closed,Done,2019-12-13 19:34:42,,2020-03-06 15:25:23,2020-03-09 16:26:20,,,8724.0,34398.0,120710.0,144489.0
208419,FAB-17268,24,Task,Medium,Closed,Done,2019-12-13 19:33:38,,2020-03-30 19:39:14,2020-03-30 19:39:14,,,19997.0,100763.0,155465.0,144489.0
208420,FAB-17267,24,Documentation,Medium,Closed,Done,2019-12-13 19:30:05,,2020-02-03 16:30:22,2020-02-03 17:15:19,,,25584.0,25584.0,74700.0,144489.0
208421,FAB-17266,24,Documentation,Medium,Closed,Done,2019-12-13 19:29:16,,2020-01-16 22:04:41,2020-01-16 22:04:41,,,0.0,11563.0,49115.0,144489.0
208422,FAB-17265,24,Documentation,Medium,Closed,Done,2019-12-13 19:28:25,,2020-01-20 04:31:56,2020-01-20 04:31:56,,,0.0,19081.0,53823.0,144489.0
208423,FAB-17264,24,Bug,Medium,Closed,Done,2019-12-13 19:18:28,,2020-01-16 22:05:38,2020-01-16 22:05:38,,,0.0,42162.0,49127.0,144489.0
208424,FAB-17263,24,Task,Medium,Closed,Done,2019-12-13 18:10:26,,2020-01-08 19:48:25,2020-01-08 19:48:25,,,0.0,1667.0,37537.0,144441.0
208425,FAB-17262,24,Documentation,Medium,Closed,Done,2019-12-13 18:01:29,,2020-01-03 04:14:32,2020-01-03 04:14:32,,,0.0,0.0,29413.0,144439.0
208426,FAB-17261,24,Bug,Medium,Closed,Done,2019-12-13 16:25:41,,2020-02-13 21:05:52,2020-02-13 21:05:52,,,0.0,0.0,89560.0,144453.0
208427,FAB-17260,24,Documentation,Medium,Backlog,,2019-12-13 15:00:35,,,2020-03-12 10:58:49,,,0.0,0.0,0.0,
208428,FAB-17259,24,Sub-task,Medium,Closed,Done,2019-12-12 19:14:01,,2020-04-19 05:19:55,2020-04-19 05:19:55,,,0.0,0.0,184865.0,144432.0
208429,FAB-17258,24,Sub-task,Medium,Closed,Done,2019-12-12 19:14:00,,2019-12-12 21:26:04,2019-12-12 21:26:04,,,0.0,0.0,132.0,144432.0
208430,FAB-17257,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:59,,2020-04-19 05:19:45,2020-04-19 05:19:45,,,0.0,0.0,184865.0,144432.0
208431,FAB-17256,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:59,,2020-04-19 05:19:34,2020-04-19 05:19:34,,,0.0,0.0,184865.0,144432.0
208432,FAB-17255,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:58,,2020-04-19 05:19:21,2020-04-19 05:19:21,,,0.0,0.0,184865.0,144432.0
208433,FAB-17251,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:56,,2019-12-12 21:25:48,2019-12-12 21:25:48,,,118.0,118.0,131.0,144434.0
208434,FAB-17248,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:54,,2019-12-12 21:41:00,2019-12-12 21:41:00,,,0.0,49.0,147.0,144432.0
208435,FAB-17247,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:53,,2019-12-12 20:50:09,2019-12-12 20:50:09,,,0.0,94.0,96.0,144432.0
208436,FAB-17246,24,Sub-task,Medium,Closed,Done,2019-12-12 19:13:52,,2019-12-12 19:26:08,2019-12-12 19:26:12,,,0.0,0.0,12.0,144434.0
208437,FAB-17245,24,Task,Medium,Closed,Done,2019-12-12 19:13:51,,2020-04-19 05:20:02,2020-04-19 05:20:02,,,184849.0,184849.0,184866.0,144432.0
208438,FAB-17244,24,Task,Medium,Closed,Done,2019-12-12 19:12:16,,2020-04-19 05:21:38,2020-04-19 05:21:38,,,0.0,0.0,184869.0,
208439,FAB-17243,24,Bug,Medium,Closed,Done,2019-12-12 15:50:59,,2020-01-16 21:37:04,2020-01-16 21:37:04,,,0.0,42134.0,50746.0,144489.0
208440,FAB-17242,24,Task,Medium,Closed,Done,2019-12-12 15:47:10,,2020-01-16 22:05:43,2020-01-16 22:05:43,,,0.0,42163.0,50778.0,144489.0
208441,FAB-17241,24,Bug,Medium,Closed,Done,2019-12-12 15:44:32,,2019-12-13 15:37:06,2019-12-13 15:37:06,,,1116.0,1116.0,1432.0,144489.0
208442,FAB-17240,24,Documentation,Medium,Closed,Done,2019-12-12 15:23:00,,2019-12-12 16:48:42,2019-12-12 16:48:42,,,85.0,85.0,85.0,144477.0
208443,FAB-17239,24,Documentation,High,Closed,Done,2019-12-12 15:14:09,,2019-12-12 16:55:14,2019-12-12 16:55:14,,,5.0,100.0,101.0,144477.0
208444,FAB-17238,24,Task,Medium,Closed,Done,2019-12-11 15:39:58,,2019-12-18 11:53:51,2019-12-18 11:53:51,,,0.0,3008.0,9853.0,144482.0
208445,FAB-17237,24,Bug,Medium,Closed,Duplicate,2019-12-11 15:10:27,,2019-12-11 15:18:35,2019-12-11 15:18:35,,,0.0,0.0,8.0,
208446,FAB-17236,24,Task,Medium,In CR Review,,2019-12-10 19:36:59,,,2020-06-11 16:19:49,,,78199.0,59279.0,0.0,144434.0
208447,FAB-17235,24,Documentation,Medium,Closed,Done,2019-12-10 16:48:29,,2020-01-06 21:53:41,2020-01-06 21:53:41,,,0.0,4394.0,39185.0,144478.0
208448,FAB-17234,24,Documentation,Medium,Closed,Duplicate,2019-12-10 13:14:16,,2020-01-03 20:50:05,2020-01-03 20:50:05,,,0.0,0.0,35015.0,
208449,FAB-17233,24,Bug,Medium,Closed,Done,2019-12-09 23:12:02,,2019-12-17 16:05:17,2019-12-17 16:05:17,,,0.0,6916.0,11093.0,144437.0
208450,FAB-17232,24,Documentation,Medium,To Do,,2019-12-09 21:06:49,,,2020-01-08 18:19:30,,,0.0,0.0,0.0,144489.0
208451,FAB-17231,24,Bug,Medium,Closed,Done,2019-12-09 20:11:45,,2019-12-23 18:32:33,2019-12-23 18:32:33,,,0.0,0.0,20060.0,144466.0
208452,FAB-17229,24,Bug,Medium,Closed,Done,2019-12-09 19:07:25,,2020-01-02 10:50:01,2020-01-02 10:50:01,,,22.0,4279.0,34062.0,144463.0
208453,FAB-17228,24,Bug,High,Closed,Done,2019-12-09 18:34:00,,2019-12-17 16:04:44,2019-12-17 16:04:44,,,218.0,7201.0,11370.0,144437.0
208454,FAB-17227,24,Task,Medium,Closed,Done,2019-12-09 17:10:35,,2019-12-11 16:20:37,2020-01-29 04:01:43,,,116.0,1505.0,2830.0,144591.0
208455,FAB-17226,24,Bug,Medium,Closed,Done,2019-12-09 16:50:18,,2020-01-13 18:06:47,2020-01-13 18:06:47,,,0.0,0.0,50476.0,144591.0
208456,FAB-17225,24,Task,Medium,Closed,Done,2019-12-09 13:48:29,,2020-01-20 04:22:45,2020-01-20 04:22:45,,,0.0,0.0,59914.0,144471.0
208457,FAB-17224,24,Task,Medium,Closed,Duplicate,2019-12-09 13:43:37,,2020-01-23 16:40:25,2020-06-11 16:31:14,,,0.0,0.0,64976.0,144595.0
208458,FAB-17223,24,Task,Medium,Closed,Done,2019-12-09 13:35:55,,2020-01-27 15:16:08,2020-06-11 16:31:13,,,1521.0,5444.0,70660.0,144595.0
208459,FAB-17222,24,Bug,Medium,Closed,Invalid: Works as Expected,2019-12-09 06:33:20,,2020-04-26 05:26:06,2020-04-26 05:26:06,,,0.0,0.0,200032.0,144611.0
208460,FAB-17221,24,Story,Medium,Backlog,,2019-12-09 05:07:04,,,2019-12-09 05:07:04,,,0.0,0.0,0.0,
208461,FAB-17220,24,Bug,Medium,Closed,Done,2019-12-06 21:39:27,,2019-12-19 13:17:34,2019-12-19 13:17:34,,,0.0,18191.0,18218.0,144433.0
208462,FAB-17219,24,Bug,High,Closed,Done,2019-12-06 20:24:37,,2020-02-27 15:51:43,2020-06-11 16:31:13,,,142.0,2713.0,119247.0,144447.0
208463,FAB-17218,24,Documentation,Medium,Backlog,,2019-12-06 17:27:00,,,2019-12-06 17:27:00,,,0.0,0.0,0.0,144612.0
208464,FAB-17217,24,Task,High,Closed,Done,2019-12-06 14:33:50,,2020-01-21 17:35:49,2020-01-21 17:35:49,,,0.0,8413.0,66421.0,144447.0
208465,FAB-17216,24,Task,High,Closed,Done,2019-12-06 14:26:21,,2020-01-21 18:30:29,2020-03-17 14:45:00,,,11750.0,11750.0,66484.0,144591.0
208466,FAB-17215,24,Bug,Medium,Closed,Won't Do,2019-12-05 23:12:08,,2020-06-11 15:37:40,2020-06-11 15:37:40,,,0.0,0.0,271645.0,
208467,FAB-17214,24,Bug,Medium,Closed,Done,2019-12-05 22:38:40,,2020-01-20 21:11:29,2020-06-11 16:31:13,,,47875.0,47875.0,66152.0,144600.0
208468,FAB-17213,24,Bug,Medium,Closed,Done,2019-12-05 22:21:01,,2020-02-24 19:15:25,2020-06-11 16:31:13,,,106787.0,106788.0,116454.0,144434.0
208469,FAB-17212,24,Bug,Highest,Closed,Done,2019-12-05 21:58:50,,2020-01-20 21:10:50,2020-06-11 16:31:13,,,285.0,56504.0,66192.0,144600.0
208470,FAB-17211,24,Bug,Medium,Closed,Won't Do,2019-12-05 21:18:20,,2020-03-18 20:32:23,2020-03-18 20:32:23,,,0.0,0.0,149714.0,
208471,FAB-17210,24,Bug,Medium,Closed,Won't Do,2019-12-05 19:50:28,,2020-03-24 14:28:26,2020-03-24 14:28:26,,,0.0,0.0,158077.0,
208472,FAB-17209,24,Bug,Medium,Closed,Invalid: Environment Issue,2019-12-05 19:45:58,,2020-03-18 21:27:32,2020-03-18 21:27:32,,,0.0,0.0,149861.0,
208473,FAB-17208,24,Task,Medium,Closed,Done,2019-12-05 19:28:30,,2020-04-19 05:22:17,2020-04-19 05:22:17,,,0.0,194830.0,194933.0,
208474,FAB-17207,24,Bug,Medium,Closed,Invalid: Environment Issue,2019-12-05 19:09:20,,2020-03-24 13:46:20,2020-03-24 13:46:20,,,0.0,8115.0,158077.0,
208475,FAB-17206,24,Bug,Medium,Closed,Won't Do,2019-12-05 18:39:30,,2020-03-18 20:37:59,2020-03-18 20:37:59,,,0.0,0.0,149878.0,
208476,FAB-17205,24,Bug,Medium,Unverified,,2019-12-05 18:31:56,,,2020-03-18 21:48:27,,,0.0,0.0,0.0,
208477,FAB-17204,24,Bug,Medium,Unverified,,2019-12-05 18:25:25,,,2020-03-18 21:54:00,,,0.0,0.0,0.0,
208478,FAB-17203,24,Bug,High,Closed,Done,2019-12-05 15:58:15,,2020-02-13 15:19:29,2020-02-13 15:19:29,,,0.0,9844.0,100761.0,144441.0
208479,FAB-17202,24,Task,Medium,Closed,Invalid,2019-12-05 15:49:07,,2019-12-05 16:05:15,2019-12-05 16:05:15,,,0.0,0.0,16.0,144600.0
208480,FAB-17201,24,Documentation,Medium,Closed,Won't Do,2019-12-05 15:10:04,,2020-01-13 14:19:58,2020-01-13 14:19:58,,,8679.0,8679.0,56109.0,144554.0
208481,FAB-17200,24,Bug,Medium,Closed,Duplicate,2019-12-05 14:35:37,,2020-03-18 20:38:28,2020-03-18 20:38:28,,,0.0,0.0,150122.0,
208482,FAB-17199,24,Documentation,Medium,Closed,Done,2019-12-05 00:29:36,,2019-12-12 21:00:37,2019-12-12 21:00:37,,,0.0,0.0,11311.0,144489.0
208483,FAB-17197,24,Task,Medium,Closed,Done,2019-12-04 19:36:33,,2019-12-09 06:31:20,2019-12-09 20:40:29,,,1185.0,6413.0,6414.0,144591.0
208484,FAB-17196,24,Documentation,Low,Closed,Done,2019-12-04 18:44:40,,2020-01-09 22:51:43,2020-01-09 22:51:43,,,0.0,45617.0,52087.0,144439.0
208485,FAB-17195,24,Task,Medium,Closed,Done,2019-12-04 18:10:58,,2019-12-05 14:29:42,2019-12-05 14:29:42,,,0.0,0.0,1218.0,
208486,FAB-17193,24,Sub-task,Medium,Closed,Done,2019-12-04 15:00:42,,2020-02-03 23:47:03,2020-02-03 23:47:03,,,0.0,0.0,88366.0,144482.0
208487,FAB-17192,24,Sub-task,Medium,Closed,Done,2019-12-04 15:00:03,,2020-02-07 19:00:47,2020-02-07 19:00:47,,,8225.0,14247.0,93840.0,144482.0
208488,FAB-17191,24,Sub-task,Medium,Closed,Done,2019-12-04 14:58:46,,2020-02-03 17:52:40,2020-02-03 17:52:40,,,121.0,9969.0,88013.0,144482.0
208489,FAB-17190,24,Sub-task,Medium,Closed,Done,2019-12-04 14:58:22,,2020-02-03 17:52:31,2020-02-03 17:52:31,,,18.0,9982.0,88014.0,144482.0
208490,FAB-17189,24,Sub-task,Medium,Closed,Done,2019-12-04 14:41:37,,2020-01-27 19:42:58,2020-01-27 19:42:58,,,30.0,5748.0,78061.0,144482.0
208491,FAB-17188,24,Sub-task,Medium,In CR Review,,2019-12-04 14:20:37,,,2019-12-05 09:05:46,,,6.0,0.0,0.0,144472.0
208492,FAB-17187,24,Epic,High,Backlog,,2019-12-04 11:51:02,,,2019-12-04 11:55:53,,,0.0,0.0,0.0,144613.0
208493,FAB-17186,24,Epic,Medium,Backlog,,2019-12-04 11:46:10,,,2019-12-04 11:51:02,,,0.0,0.0,0.0,
208494,FAB-17185,24,Task,Medium,Closed,Done,2019-12-03 22:10:17,,2019-12-05 14:28:56,2019-12-05 14:28:56,,,0.0,2391.0,2418.0,144600.0
208495,FAB-17184,24,Bug,Medium,Closed,Done,2019-12-03 19:22:34,,2020-01-08 17:55:55,2020-01-08 17:55:55,,,0.0,49121.0,51753.0,144440.0
208496,FAB-17183,24,Test Task,Medium,Backlog,,2019-12-03 18:52:07,,,2020-06-11 16:29:16,,,0.0,0.0,0.0,
208497,FAB-17182,24,Task,Medium,Closed,Done,2019-12-03 16:41:19,,2019-12-09 06:31:42,2019-12-09 20:40:29,,,188.0,8006.0,8030.0,144591.0
208498,FAB-17181,24,Task,Medium,Closed,Done,2019-12-03 16:31:43,,2019-12-03 19:15:48,2019-12-03 19:15:48,,,0.0,15.0,164.0,144600.0
208499,FAB-17180,24,Task,Medium,Closed,Done,2019-12-03 16:16:16,,2019-12-09 06:31:27,2019-12-09 20:40:29,,,2910.0,8054.0,8055.0,144591.0
208500,FAB-17179,24,Task,Medium,Closed,Won't Do,2019-12-03 16:13:40,,2020-01-21 21:37:51,2020-01-21 21:37:51,,,0.0,0.0,70884.0,
208501,FAB-17178,24,Task,Medium,Closed,Done,2019-12-03 16:07:20,,2020-01-21 18:20:45,2020-01-29 04:01:43,,,7209.0,59159.0,70693.0,144591.0
208502,FAB-17177,24,Bug,Medium,Closed,Done,2019-12-03 13:34:35,,2019-12-19 13:17:15,2019-12-19 13:17:15,,,0.0,22997.0,23022.0,144433.0
208503,FAB-17176,24,Task,Medium,Closed,Done,2019-12-03 04:11:16,,2019-12-17 16:24:17,2019-12-17 16:24:17,,,1495.0,1505.0,20893.0,144466.0
208504,FAB-17175,24,Task,Medium,Closed,Done,2019-12-02 21:48:51,,2019-12-04 18:03:28,2019-12-04 18:03:28,,,0.0,2644.0,2654.0,144600.0
208505,FAB-17174,24,Bug,Medium,Closed,Duplicate,2019-12-02 21:06:18,,2019-12-03 20:21:12,2019-12-03 20:21:28,,,0.0,0.0,1394.0,
208506,FAB-17173,24,Documentation,Medium,Closed,Done,2019-12-02 17:52:02,,2020-01-15 11:22:20,2020-01-15 11:22:29,,,0.0,16696.0,62970.0,144489.0
208507,FAB-17172,24,Task,Medium,Closed,Done,2019-12-02 17:00:40,,2020-01-27 15:16:40,2020-06-11 16:31:12,,,0.0,3922.0,80536.0,144595.0
208508,FAB-17171,24,Task,Medium,Backlog,,2019-12-02 16:13:10,,,2020-03-30 05:47:58,,,0.0,0.0,0.0,
208509,FAB-17170,24,Bug,Medium,Closed,Done,2019-12-02 15:45:42,,2019-12-12 03:12:03,2019-12-12 03:12:03,,,6060.0,9345.0,13646.0,144443.0
208510,FAB-17169,24,Task,Medium,Closed,Done,2019-12-02 15:12:13,,2020-01-18 03:52:36,2020-01-18 03:52:36,,,0.0,0.0,67000.0,144434.0
208511,FAB-17168,24,Task,Medium,Closed,Done,2019-12-02 15:11:58,,2020-01-18 03:53:16,2020-01-18 03:53:16,,,0.0,0.0,67001.0,144434.0
208512,FAB-17167,24,Documentation,Low,Closed,Done,2019-12-02 06:02:05,,2019-12-02 09:14:35,2019-12-02 09:14:46,,,0.0,0.0,192.0,144448.0
208513,FAB-17166,24,Task,Medium,Closed,Done,2019-12-01 19:29:39,,2020-01-18 03:52:51,2020-01-18 03:52:51,,,68183.0,68183.0,68183.0,144434.0
208514,FAB-17165,24,Bug,Medium,Closed,Done,2019-12-01 18:15:46,,2019-12-03 19:53:32,2019-12-03 19:53:32,,,0.0,6.0,2977.0,144440.0
208515,FAB-17164,24,Bug,Medium,Closed,Invalid: Environment Issue,2019-11-28 18:00:45,,2019-11-28 22:27:03,2020-06-18 16:40:48,,,0.0,0.0,266.0,
208516,FAB-17163,24,Story,Medium,Backlog,,2019-11-27 18:47:16,,,2020-01-06 19:29:18,,,0.0,0.0,0.0,
208517,FAB-17162,24,Task,Medium,Closed,Done,2019-11-27 14:48:44,,2019-11-27 15:02:33,2019-11-27 18:17:44,,,0.0,0.0,13.0,144600.0
208518,FAB-17161,24,Task,Medium,Closed,Done,2019-11-27 03:50:40,,2020-04-19 05:22:52,2020-05-22 08:57:32,,,0.0,205821.0,207392.0,144448.0
208519,FAB-17160,24,Story,High,Closed,Done,2019-11-26 21:06:27,,2019-12-12 04:20:23,2019-12-12 04:20:23,,,5992.0,9218.0,22033.0,144437.0
208520,FAB-17159,24,Task,Medium,Closed,Duplicate,2019-11-26 20:16:12,,2019-12-04 22:30:44,2020-06-11 16:31:12,,,0.0,0.0,11654.0,
208521,FAB-17158,24,Bug,Medium,Closed,Done,2019-11-26 19:00:51,,2019-12-02 13:53:02,2019-12-02 13:53:02,,,0.0,6109.0,8332.0,144448.0
208522,FAB-17157,24,Bug,Medium,Closed,Done,2019-11-26 18:14:19,,2019-11-28 14:54:02,2019-11-28 14:54:02,,,0.0,511.0,2679.0,144448.0
208523,FAB-17156,24,Bug,Medium,Closed,Done,2019-11-26 18:09:37,,2019-12-02 08:08:22,2019-12-02 08:08:22,,,0.0,1152.0,8038.0,144615.0
208524,FAB-17155,24,Bug,Medium,Closed,Done,2019-11-26 18:05:22,,2020-05-13 14:49:28,2020-07-01 11:30:37,,,8770.0,63020.0,243104.0,144437.0
208525,FAB-17154,24,Bug,Medium,Closed,Invalid: Works as Expected,2019-11-26 16:57:34,,2019-11-26 18:22:37,2019-11-26 18:42:51,,,0.0,0.0,85.0,
