ID,Issue_Key,Project_ID,Creation_Date,Estimation_Date,Type,Priority,Story_Point,estimated_duration_days,has_assignee,has_sprint,delay_days,task_risk_level
233244,DM-14919,28,2018-06-27 12:36:11+00:00,2018-06-27 12:36:11+00:00,Bug,,2.0,,1,1,79.2168287037037,High
233245,DM-14918,28,2018-06-27 12:24:09+00:00,2018-06-27 12:24:09+00:00,Story,,2.0,,1,0,0.0003587962962962963,Low
233246,DM-14917,28,2018-06-27 12:19:52+00:00,2018-06-27 12:19:52+00:00,Story,,6.0,,1,0,0.0008564814814814815,Low
233247,DM-14916,28,2018-06-27 12:09:21+00:00,2018-06-27 12:09:21+00:00,Story,,2.0,,1,0,0.00019675925925925926,Low
233248,DM-14915,28,2018-06-27 09:25:16+00:00,2018-06-27 09:25:16+00:00,Story,,1.0,,1,0,8.981087962962963,Medium
233249,DM-14914,28,2018-06-27 09:09:41+00:00,2018-06-27 09:09:41+00:00,Bug,,1.0,,1,0,1.2067939814814814,Low
233250,DM-14913,28,2018-06-27 01:53:49+00:00,2018-06-27 01:53:49+00:00,Story,,4.0,,1,1,8.072164351851852,Medium
233253,DM-14910,28,2018-06-26 16:13:34+00:00,2018-06-26 16:13:34+00:00,Bug,,2.0,,1,1,27.699560185185184,High
233255,DM-14908,28,2018-06-26 15:55:48+00:00,2018-06-26 15:55:48+00:00,Story,,6.0,,1,0,174.0839699074074,Critical
233256,DM-14907,28,2018-06-26 15:06:55+00:00,2018-06-26 15:06:55+00:00,Story,,4.0,,1,0,2.9558333333333335,Low
233257,DM-14906,28,2018-06-26 15:05:44+00:00,2018-06-26 15:05:44+00:00,Story,,4.0,,1,0,1.8723842592592592,Low
233258,DM-14905,28,2018-06-26 15:04:30+00:00,2018-06-26 15:04:30+00:00,Story,,10.0,,1,0,1.879849537037037,Low
233259,DM-14904,28,2018-06-26 15:03:42+00:00,2018-06-26 15:03:42+00:00,Story,,10.0,,1,0,1.800011574074074,Low
233260,DM-14903,28,2018-06-26 15:02:29+00:00,2018-06-26 15:02:29+00:00,Story,,10.0,,1,0,1.8003472222222223,Low
233261,DM-14902,28,2018-06-26 15:01:19+00:00,2018-06-26 15:01:19+00:00,Story,,3.0,,1,0,1.8008333333333333,Low
233262,DM-14901,28,2018-06-26 14:58:55+00:00,2018-06-26 14:58:55+00:00,Story,,14.0,,1,0,3.0644560185185186,Low
233263,DM-14900,28,2018-06-26 14:40:03+00:00,2018-06-26 14:40:03+00:00,Story,,20.0,,1,0,0.0022800925925925927,Low
233264,DM-14899,28,2018-06-26 14:02:29+00:00,2018-06-26 14:02:29+00:00,Story,,5.0,,1,0,0.00019675925925925926,Low
233265,DM-14898,28,2018-06-26 13:57:41+00:00,2018-06-26 13:57:41+00:00,Story,,5.0,,1,0,78.01744212962963,High
233267,DM-14896,28,2018-06-26 13:37:46+00:00,2018-06-26 13:37:46+00:00,Story,,6.0,,1,0,0.9375231481481482,Low
233268,DM-14895,28,2018-06-26 13:33:53+00:00,2018-06-26 13:33:53+00:00,Story,,2.0,,1,0,0.0005324074074074074,Low
233269,DM-14894,28,2018-06-26 11:56:33+00:00,2018-06-26 11:56:33+00:00,Story,,1.0,,1,1,78.9960763888889,High
233270,DM-14893,28,2018-06-26 09:00:43+00:00,2018-06-26 09:00:43+00:00,Story,,6.0,,1,1,133.21436342592594,Critical
233271,DM-14892,28,2018-06-26 08:43:29+00:00,2018-06-26 08:43:29+00:00,Story,,4.0,,1,1,157.18342592592592,Critical
233272,DM-14891,28,2018-06-26 08:38:55+00:00,2018-06-26 08:38:55+00:00,Story,,1.0,,1,1,133.2297800925926,Critical
233273,DM-14890,28,2018-06-26 08:27:50+00:00,2018-06-26 08:27:50+00:00,Story,,2.0,,1,1,157.19328703703704,Critical
233274,DM-14889,28,2018-06-26 08:25:48+00:00,2018-06-26 08:25:48+00:00,Story,,2.0,,0,0,9.138645833333333,Medium
233275,DM-14888,28,2018-06-26 07:36:07+00:00,2018-06-26 07:36:07+00:00,Improvement,,0.375,,1,0,6.044131944444445,Medium
233277,DM-14886,28,2018-06-25 18:49:10+00:00,2018-06-25 18:49:10+00:00,Bug,,3.0,,1,1,72.93621527777778,High
233278,DM-14885,28,2018-06-25 17:24:26+00:00,2018-06-25 17:24:26+00:00,Bug,,2.0,,1,0,0.7664583333333334,Low
233279,DM-14884,28,2018-06-25 14:56:26+00:00,2018-06-25 14:56:26+00:00,Improvement,,1.5,,1,0,0.9773032407407407,Low
233281,DM-14882,28,2018-06-25 10:12:09+00:00,2018-06-25 10:12:09+00:00,Improvement,,1.5,,1,0,1.1871527777777777,Low
233282,DM-14881,28,2018-06-25 09:57:16+00:00,2018-06-25 09:57:16+00:00,Story,,2.0,,1,0,2.998263888888889,Low
233283,DM-14880,28,2018-06-25 08:10:16+00:00,2018-06-25 08:10:16+00:00,Story,,1.0,,1,0,0.010138888888888888,Low
233284,DM-14879,28,2018-06-25 06:24:24+00:00,2018-06-25 06:24:24+00:00,Story,,2.0,,1,1,1.8087615740740741,Low
233285,DM-14878,28,2018-06-24 20:43:02+00:00,2018-06-24 20:43:02+00:00,Bug,,1.0,,1,0,0.8688657407407407,Low
233287,DM-14876,28,2018-06-22 16:18:52+00:00,2018-06-22 16:18:52+00:00,Bug,,4.0,,1,0,492.5422222222222,Critical
233289,DM-14874,28,2018-06-22 13:11:50+00:00,2018-06-22 13:11:50+00:00,Bug,,5.0,,1,1,19.065601851851852,Medium
233292,DM-14871,28,2018-06-22 11:24:10+00:00,2018-06-22 11:24:10+00:00,Epic,,22.5,,1,0,167.26916666666668,Critical
233293,DM-14870,28,2018-06-22 10:50:02+00:00,2018-06-22 10:50:02+00:00,Bug,,1.0,,1,0,0.11202546296296297,Low
233295,DM-14868,28,2018-06-22 08:25:58+00:00,2018-06-22 08:25:58+00:00,Story,,8.0,,1,0,181.26953703703703,Critical
233296,DM-14867,28,2018-06-21 17:57:53+00:00,2018-06-21 17:57:53+00:00,Bug,,1.0,,1,1,209.7062037037037,Critical
233298,DM-14865,28,2018-06-21 17:26:59+00:00,2018-06-21 17:26:59+00:00,Story,,10.0,,1,0,34.99679398148148,High
233299,DM-14864,28,2018-06-21 16:31:07+00:00,2018-06-21 16:31:07+00:00,Bug,,4.0,,1,1,26.896122685185187,High
233300,DM-14863,28,2018-06-21 11:47:48+00:00,2018-06-21 11:47:48+00:00,Story,,1.0,,1,0,0.12439814814814815,Low
233301,DM-14862,28,2018-06-20 16:54:39+00:00,2018-06-20 16:54:39+00:00,Story,,1.0,,1,1,0.9711111111111111,Low
233302,DM-14861,28,2018-06-20 16:16:23+00:00,2018-06-20 16:16:23+00:00,Improvement,,1.0,,1,0,0.016400462962962964,Low
233303,DM-14860,28,2018-06-20 16:13:31+00:00,2018-06-20 16:13:31+00:00,Improvement,,0.2,,1,0,0.9136458333333334,Low
233305,DM-14858,28,2018-06-20 15:23:00+00:00,2018-06-20 15:23:00+00:00,Story,,10.0,,1,1,173.21380787037037,Critical
233306,DM-14857,28,2018-06-20 11:47:53+00:00,2018-06-20 11:47:53+00:00,Story,,4.0,,1,1,217.11800925925925,Critical
233307,DM-14856,28,2018-06-20 10:29:47+00:00,2018-06-20 10:29:47+00:00,Story,,1.0,,1,0,70.27813657407407,High
233309,DM-14854,28,2018-06-20 08:40:00+00:00,2018-06-20 08:40:00+00:00,Story,,8.0,,1,0,8.297673611111112,Medium
233310,DM-14853,28,2018-06-20 08:30:28+00:00,2018-06-20 08:30:28+00:00,Story,,2.0,,1,0,51.228912037037034,High
233311,DM-14852,28,2018-06-20 08:29:17+00:00,2018-06-20 08:29:17+00:00,Story,,9.5,,1,0,36.071527777777774,High
233314,DM-14849,28,2018-06-19 18:43:18+00:00,2018-06-19 18:43:18+00:00,Bug,,2.0,,1,1,47.83393518518518,High
233315,DM-14848,28,2018-06-19 18:15:21+00:00,2018-06-19 18:15:21+00:00,Bug,,1.0,,1,1,51.834155092592596,High
233316,DM-14847,28,2018-06-19 18:09:25+00:00,2018-06-19 18:09:25+00:00,Bug,,1.0,,1,1,0.02666666666666667,Low
233317,DM-14846,28,2018-06-19 17:21:38+00:00,2018-06-19 17:21:38+00:00,Story,,1.0,,1,0,0.7082407407407407,Low
233319,DM-14844,28,2018-06-19 16:09:19+00:00,2018-06-19 16:09:19+00:00,Bug,,0.5,,1,0,2.9368171296296297,Low
233321,DM-14842,28,2018-06-19 15:00:14+00:00,2018-06-19 15:00:14+00:00,Improvement,,3.0,,1,1,3.0602430555555555,Low
233322,DM-14841,28,2018-06-19 14:28:51+00:00,2018-06-19 14:28:51+00:00,Improvement,,0.5,,1,0,0.09335648148148148,Low
233323,DM-14840,28,2018-06-19 14:03:05+00:00,2018-06-19 14:03:05+00:00,Story,,3.0,,1,0,52.05037037037037,High
233324,DM-14839,28,2018-06-19 13:11:59+00:00,2018-06-19 13:11:59+00:00,Bug,,2.0,,1,0,841.1601157407407,Critical
233325,DM-14838,28,2018-06-19 12:53:27+00:00,2018-06-19 12:53:27+00:00,Story,,10.0,,1,1,10.313842592592593,Medium
233326,DM-14837,28,2018-06-19 11:02:59+00:00,2018-06-19 11:02:59+00:00,Story,,1.0,,1,1,0.1867824074074074,Low
233327,DM-14836,28,2018-06-19 11:00:53+00:00,2018-06-19 11:00:53+00:00,Bug,,6.0,,1,1,9.179594907407408,Medium
233328,DM-14835,28,2018-06-19 10:53:38+00:00,2018-06-19 10:53:38+00:00,Story,,1.0,,1,0,2.239537037037037,Low
233329,DM-14834,28,2018-06-19 10:11:52+00:00,2018-06-19 10:11:52+00:00,Improvement,,2.0,,1,1,9.929664351851851,Medium
233330,DM-14833,28,2018-06-19 10:06:51+00:00,2018-06-19 10:06:51+00:00,Improvement,,1.5,,1,0,9.16599537037037,Medium
233332,DM-14831,28,2018-06-19 09:21:51+00:00,2018-06-19 09:21:51+00:00,Story,,2.0,,0,0,120.0853125,Critical
233334,DM-14829,28,2018-06-19 07:09:34+00:00,2018-06-19 07:09:34+00:00,Epic,,40.0,,1,0,615.395011574074,Critical
233335,DM-14828,28,2018-06-18 17:55:58+00:00,2018-06-18 17:55:58+00:00,Improvement,,6.0,,1,1,32.07704861111111,High
233336,DM-14827,28,2018-06-18 17:44:47+00:00,2018-06-18 17:44:47+00:00,Story,,1.0,,1,1,0.7438194444444445,Low
233337,DM-14826,28,2018-06-18 17:11:50+00:00,2018-06-18 17:11:50+00:00,Story,,6.0,,1,1,112.8337037037037,Critical
233339,DM-14824,28,2018-06-18 16:12:05+00:00,2018-06-18 16:12:05+00:00,Story,,2.0,,1,1,36.89855324074074,High
233340,DM-14823,28,2018-06-18 16:05:48+00:00,2018-06-18 16:05:48+00:00,Story,,4.0,,1,1,46.126875,High
233341,DM-14822,28,2018-06-18 15:52:08+00:00,2018-06-18 15:52:08+00:00,Story,,2.0,,1,0,44.785243055555554,High
233342,DM-14821,28,2018-06-18 15:47:41+00:00,2018-06-18 15:47:41+00:00,Story,,6.0,,1,0,207.06010416666666,Critical
233343,DM-14820,28,2018-06-18 15:39:24+00:00,2018-06-18 15:39:24+00:00,Story,,2.0,,0,0,480.1880092592593,Critical
233344,DM-14819,28,2018-06-18 15:06:21+00:00,2018-06-18 15:06:21+00:00,Story,,8.0,,1,1,214.76903935185186,Critical
233345,DM-14818,28,2018-06-18 14:53:55+00:00,2018-06-18 14:53:55+00:00,Story,,2.0,,0,0,463.00697916666667,Critical
233346,DM-14817,28,2018-06-18 14:46:54+00:00,2018-06-18 14:46:54+00:00,Story,,4.0,,0,0,120.86311342592593,Critical
233347,DM-14816,28,2018-06-18 14:40:57+00:00,2018-06-18 14:40:57+00:00,Story,,0.0,,1,0,491.1841550925926,Critical
233348,DM-14815,28,2018-06-18 13:53:45+00:00,2018-06-18 13:53:45+00:00,Story,,4.0,,1,0,10.081331018518519,Medium
233349,DM-14814,28,2018-06-18 13:24:19+00:00,2018-06-18 13:24:19+00:00,Improvement,,2.0,,1,1,64.99635416666666,High
233350,DM-14813,28,2018-06-18 12:57:22+00:00,2018-06-18 12:57:22+00:00,Story,,2.9,,1,0,7.010138888888889,Medium
233351,DM-14812,28,2018-06-18 12:20:16+00:00,2018-06-18 12:20:16+00:00,Story,,0.5,,1,1,11.336539351851853,Medium
233352,DM-14811,28,2018-06-18 11:27:00+00:00,2018-06-18 11:27:00+00:00,Story,,0.5,,1,0,0.9156712962962963,Low
233353,DM-14810,28,2018-06-18 10:48:20+00:00,2018-06-18 10:48:20+00:00,Story,,8.0,,1,1,105.05391203703704,High
233355,DM-14808,28,2018-06-17 19:38:25+00:00,2018-06-17 19:38:25+00:00,Story,,1.4,,1,0,2.728576388888889,Low
233357,DM-14806,28,2018-06-15 16:29:25+00:00,2018-06-15 16:29:25+00:00,Story,,5.0,,1,0,54.94677083333333,High
233358,DM-14805,28,2018-06-15 14:27:21+00:00,2018-06-15 14:27:21+00:00,Story,,1.3,,1,0,13.862048611111112,Medium
233359,DM-14804,28,2018-06-15 13:40:46+00:00,2018-06-15 13:40:46+00:00,Story,,0.5,,1,0,34.97490740740741,High
233364,DM-14799,28,2018-06-15 10:34:33+00:00,2018-06-15 10:34:33+00:00,Story,,16.0,,1,1,96.05947916666666,High
233369,DM-14794,28,2018-06-15 10:10:21+00:00,2018-06-15 10:10:21+00:00,Epic,,40.0,,1,0,138.26042824074074,Critical
233373,DM-14790,28,2018-06-14 18:22:43+00:00,2018-06-14 18:22:43+00:00,Story,,1.0,,0,0,459.03657407407405,Critical
233374,DM-14789,28,2018-06-14 17:52:17+00:00,2018-06-14 17:52:17+00:00,Story,,5.0,,1,0,75.9008449074074,High
233375,DM-14788,28,2018-06-14 15:38:39+00:00,2018-06-14 15:38:39+00:00,Story,,8.0,,1,0,3.898877314814815,Low
233376,DM-14786,28,2018-06-14 13:11:16+00:00,2018-06-14 13:11:16+00:00,Story,,10.0,,1,1,69.22193287037037,High
233377,DM-14785,28,2018-06-14 12:01:33+00:00,2018-06-14 12:01:33+00:00,Story,,0.5,,1,0,0.18282407407407408,Low
233379,DM-14783,28,2018-06-14 11:51:30+00:00,2018-06-14 11:51:30+00:00,Story,,12.0,,1,1,168.10943287037037,Critical
233380,DM-14782,28,2018-06-14 09:34:32+00:00,2018-06-14 09:34:32+00:00,Story,,2.6,,1,0,15.060347222222223,Medium
233381,DM-14781,28,2018-06-13 17:22:51+00:00,2018-06-13 17:22:51+00:00,Improvement,,1.0,,1,1,0.9847222222222223,Low
233382,DM-14780,28,2018-06-13 14:47:06+00:00,2018-06-13 14:47:06+00:00,Bug,,2.0,,1,1,0.11731481481481482,Low
233383,DM-14779,28,2018-06-13 12:27:19+00:00,2018-06-13 12:27:19+00:00,Story,,2.0,,1,1,25.987673611111113,High
233384,DM-14778,28,2018-06-13 11:56:51+00:00,2018-06-13 11:56:51+00:00,Bug,,8.0,,1,1,42.134733796296295,High
233385,DM-14777,28,2018-06-13 10:23:12+00:00,2018-06-13 10:23:12+00:00,Story,,1.2,,1,0,0.9803703703703703,Low
233388,DM-14774,28,2018-06-12 17:18:50+00:00,2018-06-12 17:18:50+00:00,Story,,8.0,,1,1,15.944733796296296,Medium
233389,DM-14773,28,2018-06-12 15:40:05+00:00,2018-06-12 15:40:05+00:00,Story,,0.4,,1,0,0.7467824074074074,Low
233390,DM-14772,28,2018-06-12 13:50:31+00:00,2018-06-12 13:50:31+00:00,Story,,0.5,,1,0,22.989618055555557,Medium
233391,DM-14771,28,2018-06-12 13:02:21+00:00,2018-06-12 13:02:21+00:00,Story,,2.0,,1,1,5.929155092592593,Medium
233392,DM-14770,28,2018-06-12 12:44:37+00:00,2018-06-12 12:44:37+00:00,Bug,,0.25,,1,0,0.12256944444444444,Low
233395,DM-14767,28,2018-06-12 10:20:05+00:00,2018-06-12 10:20:05+00:00,Bug,,4.0,,1,1,24.31917824074074,Medium
233396,DM-14766,28,2018-06-12 09:45:52+00:00,2018-06-12 09:45:52+00:00,Story,,1.0,,1,0,10.227106481481481,Medium
233397,DM-14765,28,2018-06-12 09:05:37+00:00,2018-06-12 09:05:37+00:00,Improvement,,2.0,,1,0,50.40511574074074,High
233398,DM-14764,28,2018-06-12 08:56:24+00:00,2018-06-12 08:56:24+00:00,Improvement,,0.25,,1,0,9.108888888888888,Medium
233399,DM-14763,28,2018-06-11 22:38:37+00:00,2018-06-11 22:38:37+00:00,Improvement,,2.0,,1,1,2.701111111111111,Low
233400,DM-14762,28,2018-06-11 15:59:27+00:00,2018-06-11 15:59:27+00:00,Story,,4.0,,1,1,149.00194444444443,Critical
233401,DM-14761,28,2018-06-11 15:58:48+00:00,2018-06-11 15:58:48+00:00,Bug,,4.0,,1,1,21.08150462962963,Medium
233402,DM-14760,28,2018-06-11 14:58:05+00:00,2018-06-11 14:58:05+00:00,Story,,4.0,,1,1,73.78796296296296,High
233403,DM-14759,28,2018-06-11 13:08:31+00:00,2018-06-11 13:08:31+00:00,Story,,2.0,,1,1,0.19123842592592594,Low
233404,DM-14758,28,2018-06-11 13:00:33+00:00,2018-06-11 13:00:33+00:00,Story,,1.0,,1,1,0.13568287037037038,Low
233405,DM-14757,28,2018-06-11 12:50:05+00:00,2018-06-11 12:50:05+00:00,Story,,8.0,,1,1,28.095324074074075,High
233406,DM-14756,28,2018-06-11 12:48:31+00:00,2018-06-11 12:48:31+00:00,Story,,4.0,,1,0,28.10152777777778,High
233407,DM-14755,28,2018-06-11 12:46:25+00:00,2018-06-11 12:46:25+00:00,Story,,8.0,,1,1,31.954363425925926,High
233409,DM-14753,28,2018-06-11 12:23:57+00:00,2018-06-11 12:23:57+00:00,Story,,2.0,,1,1,18.45777777777778,Medium
233410,DM-14752,28,2018-06-11 10:46:56+00:00,2018-06-11 10:46:56+00:00,Story,,1.0,,1,1,0.0030324074074074073,Low
233412,DM-14750,28,2018-06-11 09:38:27+00:00,2018-06-11 09:38:27+00:00,Story,,4.0,,1,1,6.9464351851851855,Medium
233413,DM-14749,28,2018-06-11 06:57:21+00:00,2018-06-11 06:57:21+00:00,Story,,1.0,,1,1,1.8196180555555554,Low
233415,DM-14747,28,2018-06-11 02:04:33+00:00,2018-06-11 02:04:33+00:00,Story,,2.0,,1,1,1.3721990740740742,Low
233417,DM-14745,28,2018-06-10 12:22:06+00:00,2018-06-10 12:22:06+00:00,Story,,0.5,,1,0,0.21623842592592593,Low
233419,DM-14743,28,2018-06-08 18:36:59+00:00,2018-06-08 18:36:59+00:00,Bug,,0.2,,1,1,41.70665509259259,High
233420,DM-14742,28,2018-06-08 15:38:47+00:00,2018-06-08 15:38:47+00:00,Improvement,,2.0,,1,1,40.97986111111111,High
233421,DM-14741,28,2018-06-08 14:50:19+00:00,2018-06-08 14:50:19+00:00,Story,,1.0,,1,1,0.07122685185185185,Low
233422,DM-14740,28,2018-06-08 14:23:12+00:00,2018-06-08 14:23:12+00:00,Improvement,,4.0,,1,0,10.140497685185185,Medium
233423,DM-14739,28,2018-06-08 11:37:14+00:00,2018-06-08 11:37:14+00:00,Story,,4.0,,1,1,165.14034722222223,Critical
233424,DM-14738,28,2018-06-08 11:33:56+00:00,2018-06-08 11:33:56+00:00,Story,,8.0,,1,1,60.23149305555555,High
233425,DM-14737,28,2018-06-08 11:06:30+00:00,2018-06-08 11:06:30+00:00,Improvement,,0.2,,1,0,136.0296875,Critical
233428,DM-14734,28,2018-06-08 10:23:22+00:00,2018-06-08 10:23:22+00:00,Improvement,,2.0,,1,1,2.4738657407407407,Low
233429,DM-14733,28,2018-06-08 10:06:54+00:00,2018-06-08 10:06:54+00:00,Story,,4.0,,1,1,4.211168981481482,Low
233430,DM-14732,28,2018-06-08 06:21:01+00:00,2018-06-08 06:21:01+00:00,Bug,,2.0,,1,1,2.6419212962962964,Low
233431,DM-14731,28,2018-06-07 16:50:31+00:00,2018-06-07 16:50:31+00:00,Story,,3.2,,1,0,14.759618055555556,Medium
233434,DM-14728,28,2018-06-07 15:12:53+00:00,2018-06-07 15:12:53+00:00,Improvement,,10.0,,1,0,10.949305555555556,Medium
233435,DM-14727,28,2018-06-07 14:20:42+00:00,2018-06-07 14:20:42+00:00,Story,,2.0,,1,0,17.81912037037037,Medium
233437,DM-14725,28,2018-06-07 13:45:12+00:00,2018-06-07 13:45:12+00:00,Improvement,,1.0,,1,1,0.8620833333333333,Low
233440,DM-14722,28,2018-06-07 12:50:48+00:00,2018-06-07 12:50:48+00:00,Story,,2.0,,1,1,12.958032407407407,Medium
233441,DM-14721,28,2018-06-07 12:46:04+00:00,2018-06-07 12:46:04+00:00,Story,,4.0,,1,1,286.15649305555553,Critical
233442,DM-14720,28,2018-06-07 12:42:00+00:00,2018-06-07 12:42:00+00:00,Story,,10.0,,1,1,103.15556712962963,High
233444,DM-14718,28,2018-06-07 12:36:26+00:00,2018-06-07 12:36:26+00:00,Story,,4.0,,1,1,13.186493055555555,Medium
233446,DM-14716,28,2018-06-07 11:44:15+00:00,2018-06-07 11:44:15+00:00,Improvement,,3.0,,1,0,17.855405092592594,Medium
233447,DM-14715,28,2018-06-07 10:46:41+00:00,2018-06-07 10:46:41+00:00,Story,,0.5,,1,0,5.952083333333333,Medium
233448,DM-14714,28,2018-06-06 19:54:24+00:00,2018-06-06 19:54:24+00:00,Story,,6.0,,1,1,34.85579861111111,High
233449,DM-14712,28,2018-06-06 19:43:08+00:00,2018-06-06 19:43:08+00:00,Story,,20.0,,1,1,65.91875,High
233450,DM-14711,28,2018-06-06 19:33:19+00:00,2018-06-06 19:33:19+00:00,Epic,,42.0,,0,0,183.84472222222223,Critical
233451,DM-14710,28,2018-06-06 19:28:17+00:00,2018-06-06 19:28:17+00:00,Improvement,,0.1,,1,1,0.014791666666666667,Low
233452,DM-14709,28,2018-06-06 17:21:15+00:00,2018-06-06 17:21:15+00:00,Story,,14.0,,1,1,180.9378240740741,Critical
233453,DM-14708,28,2018-06-06 17:15:29+00:00,2018-06-06 17:15:29+00:00,Story,,10.0,,1,1,60.97215277777778,High
233454,DM-14707,28,2018-06-06 16:04:23+00:00,2018-06-06 16:04:23+00:00,Improvement,,4.0,,1,0,309.2858449074074,Critical
233455,DM-14706,28,2018-06-06 15:02:24+00:00,2018-06-06 15:02:24+00:00,Story,,1.0,,1,0,19.797268518518518,Medium
233456,DM-14705,28,2018-06-06 14:18:57+00:00,2018-06-06 14:18:57+00:00,Bug,,0.5,,1,0,1.0623958333333334,Low
233457,DM-14704,28,2018-06-06 11:44:31+00:00,2018-06-06 11:44:31+00:00,Story,,1.5,,1,1,2.2084953703703705,Low
233458,DM-14703,28,2018-06-06 10:14:10+00:00,2018-06-06 10:14:10+00:00,Story,,8.0,,1,0,14.984606481481482,Medium
233459,DM-14702,28,2018-06-06 10:12:08+00:00,2018-06-06 10:12:08+00:00,Story,,10.0,,1,0,14.986087962962962,Medium
233460,DM-14701,28,2018-06-06 10:11:04+00:00,2018-06-06 10:11:04+00:00,Story,,1.0,,1,0,0.00015046296296296297,Low
233461,DM-14700,28,2018-06-06 10:09:39+00:00,2018-06-06 10:09:39+00:00,Story,,30.0,,1,0,15.987997685185185,Medium
233462,DM-14699,28,2018-06-06 09:16:51+00:00,2018-06-06 09:16:51+00:00,Story,,0.5,,1,1,1.0339699074074074,Low
233464,DM-14697,28,2018-06-05 21:52:37+00:00,2018-06-05 21:52:37+00:00,Story,,8.0,,1,1,86.98487268518518,High
233466,DM-14695,28,2018-06-05 16:32:31+00:00,2018-06-05 16:32:31+00:00,Story,,2.0,,1,1,2.9326041666666667,Low
233467,DM-14694,28,2018-06-05 16:26:42+00:00,2018-06-05 16:26:42+00:00,Story,,2.0,,1,1,3.0762037037037038,Low
233468,DM-14693,28,2018-06-05 15:15:48+00:00,2018-06-05 15:15:48+00:00,Story,,3.0,,1,0,1.8311574074074075,Low
233469,DM-14692,28,2018-06-05 15:03:52+00:00,2018-06-05 15:03:52+00:00,Story,,0.5,,1,0,1.8397106481481482,Low
233471,DM-14690,28,2018-06-05 13:01:59+00:00,2018-06-05 13:01:59+00:00,Improvement,,2.0,,1,1,21.090324074074076,Medium
233472,DM-14689,28,2018-06-05 12:54:51+00:00,2018-06-05 12:54:51+00:00,Story,,3.0,,1,0,27.971527777777776,High
233473,DM-14688,28,2018-06-05 12:53:33+00:00,2018-06-05 12:53:33+00:00,Story,,3.0,,1,0,19.80412037037037,Medium
233474,DM-14687,28,2018-06-05 12:48:40+00:00,2018-06-05 12:48:40+00:00,Story,,1.0,,1,0,22.880949074074074,Medium
233475,DM-14686,28,2018-06-05 12:48:18+00:00,2018-06-05 12:48:18+00:00,Story,,1.0,,1,0,0.03849537037037037,Low
233476,DM-14685,28,2018-06-05 12:11:03+00:00,2018-06-05 12:11:03+00:00,Story,,2.0,,1,0,237.25863425925925,Critical
233480,DM-14681,28,2018-06-05 08:27:19+00:00,2018-06-05 08:27:19+00:00,Story,,6.0,,1,0,27.341608796296295,High
233481,DM-14680,28,2018-06-05 07:27:14+00:00,2018-06-05 07:27:14+00:00,Story,,2.0,,1,1,6.1296875,Medium
233482,DM-14679,28,2018-06-05 03:57:48+00:00,2018-06-05 03:57:48+00:00,Story,,6.0,,1,1,21.239421296296296,Medium
233483,DM-14678,28,2018-06-04 18:09:55+00:00,2018-06-04 18:09:55+00:00,Epic,,126.0,,1,0,184.98,Critical
233484,DM-14677,28,2018-06-04 15:58:12+00:00,2018-06-04 15:58:12+00:00,Story,,12.0,,1,1,115.74399305555555,Critical
233485,DM-14676,28,2018-06-04 15:48:31+00:00,2018-06-04 15:48:31+00:00,Story,,3.0,,1,0,1.7895717592592593,Low
233486,DM-14675,28,2018-06-04 15:47:08+00:00,2018-06-04 15:47:08+00:00,Story,,7.0,,1,0,20.754502314814815,Medium
233487,DM-14674,28,2018-06-04 15:26:24+00:00,2018-06-04 15:26:24+00:00,Improvement,,1.0,,1,0,0.9430208333333333,Low
233488,DM-14673,28,2018-06-04 14:13:53+00:00,2018-06-04 14:13:53+00:00,Bug,,3.0,,1,1,10.984097222222223,Medium
233489,DM-14672,28,2018-06-04 13:43:55+00:00,2018-06-04 13:43:55+00:00,Story,,1.4,,1,0,42.03111111111111,High
233490,DM-14671,28,2018-06-04 11:59:41+00:00,2018-06-04 11:59:41+00:00,Story,,3.0,,1,1,24.100833333333334,Medium
233491,DM-14670,28,2018-06-04 11:01:40+00:00,2018-06-04 11:01:40+00:00,Story,,6.0,,1,1,128.22149305555556,Critical
233492,DM-14669,28,2018-06-04 10:52:55+00:00,2018-06-04 10:52:55+00:00,Story,,8.0,,1,1,83.97604166666666,High
233493,DM-14668,28,2018-06-04 08:33:48+00:00,2018-06-04 08:33:48+00:00,Story,,1.0,,1,0,0.2683564814814815,Low
233494,DM-14667,28,2018-06-04 07:49:01+00:00,2018-06-04 07:49:01+00:00,Story,,14.0,,1,0,36.26978009259259,High
233495,DM-14666,28,2018-06-03 15:47:06+00:00,2018-06-03 15:47:06+00:00,Story,,2.0,,0,0,81.72524305555555,High
233496,DM-14665,28,2018-06-03 12:19:52+00:00,2018-06-03 12:19:52+00:00,Epic,,34.0,,0,0,193.00221064814815,Critical
233497,DM-14664,28,2018-06-01 19:57:08+00:00,2018-06-01 19:57:08+00:00,Story,,1.0,,1,0,0.002627314814814815,Low
233498,DM-14663,28,2018-06-01 19:13:56+00:00,2018-06-01 19:13:56+00:00,Story,,60.0,,1,1,2.750775462962963,Low
233499,DM-14662,28,2018-06-01 17:06:33+00:00,2018-06-01 17:06:33+00:00,Epic,,42.0,,0,0,734.545636574074,Critical
233500,DM-14661,28,2018-06-01 17:02:00+00:00,2018-06-01 17:02:00+00:00,Epic,,37.0,,0,0,192.13355324074075,Critical
233501,DM-14660,28,2018-06-01 15:24:58+00:00,2018-06-01 15:24:58+00:00,Story,,0.0,,1,1,192.1035300925926,Critical
