project_id,snapshot_date,project_age_days,total_tasks,completed_tasks,pending_tasks,completion_percentage,transition_count,reassignment_count,reopen_count,updated_by_count,assignee_count,critical_task_count,high_priority_task_count,bug_count,story_count,future_completed_30d,future_delayed_30d,future_delayed_rate,dynamic_risk_level
10133,2023-08-21 11:06:02+00:00,2324.0,1538,1402.0,136.0,91.15734720416124,5910,1685,0,6287,1776,0,0,519,572,19.0,7.0,0.3684210526315789,Critical
10133,2023-08-28 11:06:02+00:00,2331.0,1540,1405.0,135.0,91.23376623376623,5919,1687,0,6294,1778,0,0,519,573,26.0,12.0,0.46153846153846156,Critical
10133,2023-09-04 11:06:02+00:00,2338.0,1544,1408.0,136.0,91.19170984455958,5934,1689,0,6307,1783,0,0,519,576,25.0,12.0,0.48,Critical
10133,2023-09-11 11:06:02+00:00,2345.0,1546,1418.0,128.0,91.72056921086676,5944,1691,0,6317,1786,0,0,519,576,29.0,10.0,0.3448275862068966,Critical
10133,2023-09-18 11:06:02+00:00,2352.0,1551,1421.0,130.0,91.61831076724694,5963,1694,0,6335,1790,0,0,519,579,27.0,9.0,0.3333333333333333,High
10133,2023-09-25 11:06:02+00:00,2359.0,1565,1429.0,136.0,91.30990415335464,6023,1711,0,6394,1805,0,0,522,583,25.0,5.0,0.2,High
10133,2023-10-02 11:06:02+00:00,2366.0,1567,1433.0,134.0,91.44862795149969,6025,1713,0,6400,1808,0,0,523,584,27.0,5.0,0.18518518518518517,High
10133,2023-10-09 11:06:02+00:00,2373.0,1583,1444.0,139.0,91.21920404295642,6080,1738,0,6455,1836,0,0,525,591,30.0,3.0,0.1,Medium
10133,2023-10-16 11:06:02+00:00,2380.0,1586,1448.0,138.0,91.29886506935688,6088,1739,0,6463,1839,0,0,525,592,30.0,3.0,0.1,Medium
10133,2023-10-23 11:06:02+00:00,2387.0,1592,1451.0,141.0,91.14321608040201,6107,1747,0,6491,1848,0,0,527,595,34.0,3.0,0.08823529411764706,Medium
10133,2023-10-30 11:06:02+00:00,2394.0,1601,1460.0,141.0,91.19300437226732,6136,1759,0,6526,1861,0,0,532,596,26.0,1.0,0.038461538461538464,Medium
10133,2023-11-06 11:06:02+00:00,2401.0,1612,1470.0,142.0,91.1910669975186,6193,1775,0,6593,1879,0,0,539,597,23.0,1.0,0.043478260869565216,Medium
10133,2023-11-13 11:06:02+00:00,2408.0,1618,1478.0,140.0,91.34734239802225,6216,1779,0,6620,1886,0,0,542,598,23.0,2.0,0.08695652173913043,Medium
10133,2023-11-20 11:06:02+00:00,2415.0,1623,1481.0,142.0,91.25077017868145,6225,1788,0,6627,1897,0,0,542,600,24.0,2.0,0.08333333333333333,Medium
10133,2023-11-27 11:06:02+00:00,2422.0,1626,1486.0,140.0,91.38991389913899,6237,1791,0,6638,1902,0,0,543,600,19.0,2.0,0.10526315789473684,Medium
10133,2023-12-04 11:06:02+00:00,2429.0,1638,1490.0,148.0,90.96459096459097,6284,1814,0,6697,1923,0,0,549,602,17.0,1.0,0.058823529411764705,Medium
10133,2023-12-11 11:06:02+00:00,2436.0,1642,1496.0,146.0,91.10840438489647,6294,1817,0,6714,1927,0,0,550,604,15.0,0.0,0.0,Low
10133,2023-12-18 11:06:02+00:00,2443.0,1648,1504.0,144.0,91.2621359223301,6308,1819,0,6734,1932,0,0,552,605,10.0,3.0,0.3,High
10133,2023-12-25 11:06:02+00:00,2450.0,1648,1505.0,143.0,91.32281553398059,6308,1819,0,6734,1932,0,0,552,605,11.0,3.0,0.2727272727272727,High
10133,2024-01-01 11:06:02+00:00,2457.0,1649,1507.0,142.0,91.38872043662826,6309,1821,0,6738,1933,0,0,553,605,11.0,5.0,0.45454545454545453,Critical
10133,2024-01-08 11:06:02+00:00,2464.0,1650,1510.0,140.0,91.51515151515152,6312,1821,0,6740,1934,0,0,553,605,12.0,5.0,0.4166666666666667,Critical
10133,2024-01-15 11:06:02+00:00,2471.0,1651,1514.0,137.0,91.70199878861295,6316,1822,0,6742,1935,0,0,553,605,8.0,2.0,0.25,High
10133,2024-01-22 11:06:02+00:00,2478.0,1655,1515.0,140.0,91.54078549848943,6335,1828,0,6758,1940,0,0,554,606,7.0,2.0,0.2857142857142857,High
10133,2024-01-29 11:06:02+00:00,2485.0,1659,1518.0,141.0,91.500904159132,6347,1836,0,6772,1948,0,0,557,606,4.0,0.0,0.0,Low
10134,2018-09-03 15:40:01+00:00,7.0,1,0.0,1.0,0.0,4,2,0,6,1,0,0,0,1,1.0,0.0,0.0,Low
10134,2018-09-10 15:40:01+00:00,14.0,1,0.0,1.0,0.0,4,2,0,6,1,0,0,0,1,5.0,0.0,0.0,Low
10134,2018-09-17 15:40:01+00:00,21.0,2,0.0,2.0,0.0,9,5,0,11,3,0,0,0,1,9.0,0.0,0.0,Low
10134,2018-09-24 15:40:01+00:00,28.0,6,0.0,6.0,0.0,17,6,0,29,5,0,0,0,4,10.0,0.0,0.0,Low
10134,2018-10-01 15:40:01+00:00,35.0,7,1.0,6.0,14.285714285714285,19,9,0,33,8,0,0,0,5,11.0,0.0,0.0,Low
10134,2018-10-08 15:40:01+00:00,42.0,34,2.0,32.0,5.88235294117647,188,54,0,143,47,0,0,0,27,10.0,0.0,0.0,Low
10134,2018-10-15 15:40:01+00:00,49.0,41,7.0,34.0,17.073170731707318,232,69,0,171,61,0,0,0,34,11.0,0.0,0.0,Low
10134,2018-10-22 15:40:01+00:00,56.0,43,9.0,34.0,20.930232558139537,237,70,0,177,63,0,0,0,36,12.0,0.0,0.0,Low
10134,2018-10-29 15:40:01+00:00,63.0,43,11.0,32.0,25.581395348837212,237,70,0,177,63,0,0,0,36,11.0,0.0,0.0,Low
10134,2018-11-05 15:40:01+00:00,70.0,44,12.0,32.0,27.27272727272727,243,75,0,182,66,0,0,0,37,14.0,1.0,0.07142857142857142,Medium
10134,2018-11-12 15:40:01+00:00,77.0,47,14.0,33.0,29.78723404255319,264,82,0,192,72,0,0,1,39,16.0,3.0,0.1875,High
10134,2018-11-19 15:40:01+00:00,84.0,48,21.0,27.0,43.75,266,83,0,195,73,0,0,1,39,10.0,3.0,0.3,High
10134,2018-11-26 15:40:01+00:00,91.0,55,22.0,33.0,40.0,299,98,0,216,87,0,0,1,46,14.0,4.0,0.2857142857142857,High
10134,2018-12-03 15:40:01+00:00,98.0,60,25.0,35.0,41.66666666666667,328,109,0,242,96,0,0,1,51,12.0,4.0,0.3333333333333333,High
10134,2018-12-10 15:40:01+00:00,105.0,65,27.0,38.0,41.53846153846154,352,117,0,261,104,0,0,1,56,12.0,3.0,0.25,High
10134,2018-12-17 15:40:01+00:00,112.0,68,30.0,38.0,44.11764705882353,360,125,0,273,110,0,0,1,58,11.0,1.0,0.09090909090909091,Medium
10134,2018-12-24 15:40:01+00:00,119.0,73,36.0,37.0,49.31506849315068,380,133,0,287,117,0,0,3,61,8.0,0.0,0.0,Low
10134,2018-12-31 15:40:01+00:00,126.0,73,36.0,37.0,49.31506849315068,380,133,0,287,117,0,0,3,61,12.0,1.0,0.08333333333333333,Medium
10134,2019-01-07 15:40:01+00:00,133.0,74,37.0,37.0,50.0,387,134,0,290,118,0,0,3,62,15.0,1.0,0.06666666666666667,Medium
10134,2019-01-14 15:40:01+00:00,140.0,78,41.0,37.0,52.56410256410257,397,139,0,303,123,0,0,4,64,21.0,3.0,0.14285714285714285,Medium
10134,2019-01-21 15:40:01+00:00,147.0,87,41.0,46.0,47.12643678160919,435,145,0,329,132,0,0,4,72,28.0,3.0,0.10714285714285714,Medium
10134,2019-01-28 15:40:01+00:00,154.0,88,47.0,41.0,53.40909090909091,442,152,0,334,136,0,0,5,72,23.0,3.0,0.13043478260869565,Medium
10134,2019-02-04 15:40:01+00:00,161.0,97,51.0,46.0,52.57731958762887,462,161,0,366,148,0,0,7,78,23.0,4.0,0.17391304347826086,High
10134,2019-02-11 15:40:01+00:00,168.0,106,58.0,48.0,54.71698113207547,489,172,0,389,161,0,0,8,82,21.0,5.0,0.23809523809523808,High
10134,2019-02-18 15:40:01+00:00,175.0,106,66.0,40.0,62.264150943396224,489,172,0,389,161,0,0,8,82,18.0,6.0,0.3333333333333333,High
10134,2019-02-25 15:40:01+00:00,182.0,126,70.0,56.0,55.55555555555556,615,208,0,461,194,0,0,10,100,20.0,7.0,0.35,Critical
10134,2019-03-04 15:40:01+00:00,189.0,127,70.0,57.0,55.118110236220474,619,210,0,465,196,0,0,10,101,22.0,8.0,0.36363636363636365,Critical
10134,2019-03-11 15:40:01+00:00,196.0,128,79.0,49.0,61.71875,623,212,0,468,198,0,0,10,102,18.0,7.0,0.3888888888888889,Critical
10134,2019-03-18 15:40:01+00:00,203.0,131,79.0,52.0,60.30534351145038,635,218,0,478,205,0,0,12,103,21.0,8.0,0.38095238095238093,Critical
10134,2019-03-25 15:40:01+00:00,210.0,135,89.0,46.0,65.92592592592592,648,221,0,488,209,0,0,12,105,16.0,7.0,0.4375,Critical
10134,2019-04-01 15:40:01+00:00,217.0,135,90.0,45.0,66.66666666666666,648,221,0,488,209,0,0,12,105,15.0,6.0,0.4,Critical
10134,2019-04-08 15:40:01+00:00,224.0,139,95.0,44.0,68.34532374100719,667,226,0,502,215,0,0,12,108,16.0,5.0,0.3125,High
10134,2019-04-15 15:40:01+00:00,231.0,140,97.0,43.0,69.28571428571428,669,227,0,505,217,0,0,12,108,17.0,4.0,0.23529411764705882,High
10134,2019-04-22 15:40:01+00:00,238.0,148,105.0,43.0,70.94594594594594,710,234,0,529,224,0,0,12,116,20.0,6.0,0.3,High
10134,2019-04-29 15:40:01+00:00,245.0,153,105.0,48.0,68.62745098039215,738,248,0,546,235,0,0,12,121,21.0,6.0,0.2857142857142857,High
10134,2019-05-06 15:40:01+00:00,252.0,155,111.0,44.0,71.61290322580646,745,250,0,552,238,0,0,13,121,21.0,7.0,0.3333333333333333,High
10134,2019-05-13 15:40:01+00:00,259.0,158,113.0,45.0,71.51898734177216,752,254,0,560,242,0,0,13,122,21.0,8.0,0.38095238095238093,Critical
10134,2019-05-20 15:40:01+00:00,266.0,167,123.0,44.0,73.65269461077844,779,263,0,584,253,0,0,15,125,15.0,5.0,0.3333333333333333,High
10134,2019-05-27 15:40:01+00:00,273.0,168,125.0,43.0,74.40476190476191,781,263,0,586,254,0,0,15,125,15.0,6.0,0.4,Critical
10134,2019-06-03 15:40:01+00:00,280.0,173,132.0,41.0,76.30057803468208,806,267,0,603,258,0,0,15,128,14.0,7.0,0.5,Critical
10134,2019-06-10 15:40:01+00:00,287.0,174,133.0,41.0,76.4367816091954,810,268,0,607,259,0,0,15,128,16.0,8.0,0.5,Critical
10134,2019-06-17 15:40:01+00:00,294.0,183,138.0,45.0,75.40983606557377,862,278,0,632,268,0,0,16,136,17.0,10.0,0.5882352941176471,Critical
10134,2019-06-24 15:40:01+00:00,301.0,184,138.0,46.0,75.0,865,280,0,635,270,0,0,16,137,20.0,10.0,0.5,Critical
10134,2019-07-01 15:40:01+00:00,308.0,187,145.0,42.0,77.54010695187165,871,282,0,640,273,0,0,17,139,23.0,6.0,0.2608695652173913,High
10134,2019-07-08 15:40:01+00:00,315.0,188,146.0,42.0,77.6595744680851,877,285,0,643,275,0,0,17,140,24.0,6.0,0.25,High
10134,2019-07-15 15:40:01+00:00,322.0,197,153.0,44.0,77.66497461928934,909,294,0,665,284,0,0,17,143,17.0,2.0,0.11764705882352941,Medium
10134,2019-07-22 15:40:01+00:00,329.0,203,155.0,48.0,76.35467980295566,944,302,0,686,290,0,0,17,146,17.0,2.0,0.11764705882352941,Medium
10134,2019-07-29 15:40:01+00:00,336.0,209,167.0,42.0,79.90430622009569,973,309,0,706,296,0,0,19,149,9.0,0.0,0.0,Low
10134,2019-08-05 15:40:01+00:00,343.0,213,169.0,44.0,79.34272300469483,983,313,0,717,300,0,0,22,149,9.0,1.0,0.1111111111111111,Medium
10134,2019-08-12 15:40:01+00:00,350.0,215,170.0,45.0,79.06976744186046,995,315,0,725,302,0,0,22,151,10.0,2.0,0.2,High
10134,2019-08-19 15:40:01+00:00,357.0,215,170.0,45.0,79.06976744186046,995,315,0,725,302,0,0,22,151,10.0,2.0,0.2,High
10134,2019-08-26 15:40:01+00:00,364.0,220,172.0,48.0,78.18181818181819,1018,316,0,743,307,0,0,22,152,14.0,3.0,0.21428571428571427,High
10134,2019-09-02 15:40:01+00:00,371.0,220,176.0,44.0,80.0,1018,316,0,743,307,0,0,22,152,14.0,3.0,0.21428571428571427,High
10134,2019-09-09 15:40:01+00:00,378.0,226,179.0,47.0,79.20353982300885,1054,325,0,768,314,0,0,23,155,15.0,4.0,0.26666666666666666,High
10134,2019-09-16 15:40:01+00:00,385.0,229,180.0,49.0,78.60262008733623,1067,327,0,781,318,0,0,23,155,15.0,4.0,0.26666666666666666,High
10134,2019-09-23 15:40:01+00:00,392.0,234,184.0,50.0,78.63247863247864,1099,337,0,796,325,0,0,25,157,17.0,5.0,0.29411764705882354,High
10134,2019-09-30 15:40:01+00:00,399.0,248,190.0,58.0,76.61290322580645,1172,349,0,853,338,0,0,25,170,13.0,5.0,0.38461538461538464,Critical
10134,2019-10-07 15:40:01+00:00,406.0,249,193.0,56.0,77.51004016064257,1180,350,0,858,339,0,0,25,170,16.0,4.0,0.25,High
10134,2019-10-14 15:40:01+00:00,413.0,251,195.0,56.0,77.68924302788844,1188,350,0,864,341,0,0,26,171,14.0,4.0,0.2857142857142857,High
10134,2019-10-21 15:40:01+00:00,420.0,253,200.0,53.0,79.05138339920948,1196,351,0,869,343,0,0,27,171,13.0,4.0,0.3076923076923077,High
10134,2019-10-28 15:40:01+00:00,427.0,254,203.0,51.0,79.92125984251969,1197,351,0,871,343,0,0,27,172,10.0,4.0,0.4,Critical
10134,2019-11-04 15:40:01+00:00,434.0,263,208.0,55.0,79.08745247148289,1248,364,0,909,355,0,0,27,179,7.0,2.0,0.2857142857142857,High
10134,2019-11-11 15:40:01+00:00,441.0,267,209.0,58.0,78.27715355805243,1257,366,0,921,358,0,0,27,183,16.0,4.0,0.25,High
10134,2019-11-18 15:40:01+00:00,448.0,270,212.0,58.0,78.51851851851852,1273,368,0,932,361,0,0,27,185,14.0,3.0,0.21428571428571427,High
10134,2019-11-25 15:40:01+00:00,455.0,273,213.0,60.0,78.02197802197803,1278,370,0,942,363,0,0,27,187,13.0,2.0,0.15384615384615385,Medium
10134,2019-12-02 15:40:01+00:00,462.0,279,214.0,65.0,76.70250896057348,1302,374,0,959,369,0,0,29,188,12.0,2.0,0.16666666666666666,High
10134,2019-12-09 15:40:01+00:00,469.0,286,220.0,66.0,76.92307692307693,1330,379,0,979,376,0,0,33,188,9.0,1.0,0.1111111111111111,Medium
10134,2019-12-16 15:40:01+00:00,476.0,287,226.0,61.0,78.74564459930313,1344,382,0,984,379,0,0,34,188,5.0,0.0,0.0,Low
10134,2019-12-23 15:40:01+00:00,483.0,291,226.0,65.0,77.66323024054984,1355,384,0,999,384,0,0,35,189,12.0,3.0,0.25,High
10134,2019-12-30 15:40:01+00:00,490.0,293,226.0,67.0,77.13310580204778,1362,386,0,1005,386,0,0,36,190,25.0,8.0,0.32,High
10134,2020-01-06 15:40:01+00:00,497.0,298,229.0,69.0,76.84563758389261,1389,394,0,1020,394,0,0,37,193,24.0,8.0,0.3333333333333333,High
10134,2020-01-13 15:40:01+00:00,504.0,300,231.0,69.0,77.0,1408,395,0,1027,397,0,0,37,193,26.0,9.0,0.34615384615384615,Critical
10134,2020-01-20 15:40:01+00:00,511.0,311,235.0,76.0,75.56270096463022,1443,406,0,1056,405,0,0,39,199,27.0,11.0,0.4074074074074074,Critical
10134,2020-01-27 15:40:01+00:00,518.0,319,248.0,71.0,77.74294670846395,1484,412,0,1080,414,0,0,45,199,26.0,3.0,0.11538461538461539,Medium
10134,2020-02-03 15:40:01+00:00,525.0,322,252.0,70.0,78.26086956521739,1490,413,0,1086,416,0,0,45,200,23.0,3.0,0.13043478260869565,Medium
10134,2020-02-10 15:40:01+00:00,532.0,323,253.0,70.0,78.328173374613,1492,413,0,1090,417,0,0,45,200,27.0,3.0,0.1111111111111111,Medium
10134,2020-02-17 15:40:01+00:00,539.0,332,262.0,70.0,78.91566265060241,1529,422,0,1125,427,0,0,46,207,30.0,1.0,0.03333333333333333,Medium
10134,2020-02-24 15:40:01+00:00,546.0,343,272.0,71.0,79.30029154518951,1578,440,0,1166,443,0,0,48,214,24.0,3.0,0.125,Medium
10134,2020-03-02 15:40:01+00:00,553.0,349,274.0,75.0,78.51002865329512,1623,449,0,1187,453,0,0,50,217,35.0,7.0,0.2,High
10134,2020-03-09 15:40:01+00:00,560.0,353,276.0,77.0,78.18696883852692,1641,453,0,1203,457,0,0,52,217,38.0,7.0,0.18421052631578946,High
10134,2020-03-16 15:40:01+00:00,567.0,359,289.0,70.0,80.50139275766016,1663,458,0,1220,464,0,0,56,217,27.0,6.0,0.2222222222222222,High
10134,2020-03-23 15:40:01+00:00,574.0,370,296.0,74.0,80.0,1702,466,0,1273,472,0,0,67,217,27.0,5.0,0.18518518518518517,High
10134,2020-03-30 15:40:01+00:00,581.0,395,305.0,90.0,77.21518987341773,1784,490,0,1377,497,0,0,88,217,20.0,1.0,0.05,Medium
10134,2020-04-06 15:40:01+00:00,588.0,399,309.0,90.0,77.44360902255639,1798,493,0,1393,502,0,0,89,217,22.0,6.0,0.2727272727272727,High
10134,2020-04-13 15:40:01+00:00,595.0,409,315.0,94.0,77.01711491442543,1836,501,0,1426,510,0,0,92,223,18.0,6.0,0.3333333333333333,High
10134,2020-04-20 15:40:01+00:00,602.0,415,322.0,93.0,77.59036144578313,1858,508,0,1449,518,0,0,95,223,28.0,9.0,0.32142857142857145,High
10134,2020-04-27 15:40:01+00:00,609.0,428,325.0,103.0,75.93457943925233,1926,530,0,1487,533,0,0,95,236,31.0,9.0,0.2903225806451613,High
10134,2020-05-04 15:40:01+00:00,616.0,442,331.0,111.0,74.8868778280543,1999,540,0,1522,544,0,0,108,237,32.0,4.0,0.125,Medium
10134,2020-05-11 15:40:01+00:00,623.0,446,331.0,115.0,74.2152466367713,2019,544,0,1535,550,0,0,108,239,33.0,4.0,0.12121212121212122,Medium
10134,2020-05-18 15:40:01+00:00,630.0,449,348.0,101.0,77.50556792873051,2032,546,0,1543,553,0,0,109,240,23.0,0.0,0.0,Low
10134,2020-05-25 15:40:01+00:00,637.0,453,350.0,103.0,77.2626931567329,2051,551,0,1559,558,0,0,109,243,27.0,1.0,0.037037037037037035,Medium
10134,2020-06-01 15:40:01+00:00,644.0,455,363.0,92.0,79.78021978021978,2060,553,0,1566,561,0,0,111,243,20.0,5.0,0.25,High
10134,2020-06-08 15:40:01+00:00,651.0,458,363.0,95.0,79.25764192139738,2085,556,0,1578,564,0,0,113,243,27.0,9.0,0.3333333333333333,High
10134,2020-06-15 15:40:01+00:00,658.0,460,371.0,89.0,80.65217391304348,2093,557,0,1584,565,0,0,115,243,29.0,13.0,0.4482758620689655,Critical
10134,2020-06-22 15:40:01+00:00,665.0,462,374.0,88.0,80.95238095238095,2098,559,0,1590,567,0,0,115,243,27.0,14.0,0.5185185185185185,Critical
10134,2020-06-29 15:40:01+00:00,672.0,468,383.0,85.0,81.83760683760684,2120,565,0,1608,574,0,0,115,246,26.0,11.0,0.4230769230769231,Critical
10134,2020-07-06 15:40:01+00:00,679.0,481,384.0,97.0,79.83367983367984,2176,579,0,1649,588,0,0,115,252,25.0,11.0,0.44,Critical
10134,2020-07-13 15:40:01+00:00,686.0,489,397.0,92.0,81.18609406952966,2195,584,0,1669,593,0,0,117,252,27.0,9.0,0.3333333333333333,High
10134,2020-07-20 15:40:01+00:00,693.0,497,400.0,97.0,80.48289738430584,2239,592,0,1695,602,0,0,118,258,28.0,9.0,0.32142857142857145,High
10134,2020-07-27 15:40:01+00:00,700.0,502,403.0,99.0,80.2788844621514,2261,597,0,1714,607,0,0,121,259,35.0,9.0,0.2571428571428571,High
10134,2020-08-03 15:40:01+00:00,707.0,506,409.0,97.0,80.8300395256917,2272,599,0,1723,610,0,0,121,262,31.0,7.0,0.22580645161290322,High
10134,2020-08-10 15:40:01+00:00,714.0,511,420.0,91.0,82.1917808219178,2303,603,0,1741,614,0,0,122,266,26.0,4.0,0.15384615384615385,Medium
10134,2020-08-17 15:40:01+00:00,721.0,517,428.0,89.0,82.7852998065764,2329,610,0,1759,621,0,0,123,271,20.0,2.0,0.1,Medium
10134,2020-08-24 15:40:01+00:00,728.0,523,437.0,86.0,83.5564053537285,2358,619,0,1781,628,0,0,124,275,19.0,4.0,0.21052631578947367,High
10134,2020-08-31 15:40:01+00:00,735.0,528,439.0,89.0,83.14393939393939,2378,623,0,1795,632,0,0,125,277,21.0,4.0,0.19047619047619047,High
10134,2020-09-07 15:40:01+00:00,742.0,530,446.0,84.0,84.15094339622642,2383,624,0,1800,633,0,0,127,277,21.0,3.0,0.14285714285714285,Medium
10134,2020-09-14 15:40:01+00:00,749.0,530,446.0,84.0,84.15094339622642,2383,624,0,1800,633,0,0,127,277,36.0,4.0,0.1111111111111111,Medium
10134,2020-09-21 15:40:01+00:00,756.0,536,452.0,84.0,84.32835820895522,2406,632,0,1818,641,0,0,128,281,39.0,6.0,0.15384615384615385,Medium
10134,2020-09-28 15:40:01+00:00,763.0,545,460.0,85.0,84.40366972477065,2446,639,0,1846,649,0,0,130,288,39.0,7.0,0.1794871794871795,High
10134,2020-10-05 15:40:01+00:00,770.0,555,463.0,92.0,83.42342342342343,2486,652,0,1881,659,0,0,131,295,54.0,23.0,0.42592592592592593,Critical
10134,2020-10-12 15:40:01+00:00,777.0,562,477.0,85.0,84.87544483985765,2508,657,0,1898,665,0,0,137,295,48.0,25.0,0.5208333333333334,Critical
10134,2020-10-19 15:40:01+00:00,784.0,566,491.0,75.0,86.74911660777384,2528,661,0,1914,669,0,0,139,295,44.0,22.0,0.5,Critical
10134,2020-10-26 15:40:01+00:00,791.0,603,494.0,109.0,81.92371475953566,2679,709,0,2085,712,0,0,140,295,46.0,23.0,0.5,Critical
10134,2020-11-02 15:40:01+00:00,798.0,607,506.0,101.0,83.36079077429983,2700,714,0,2097,717,0,0,143,295,38.0,16.0,0.42105263157894735,Critical
10134,2020-11-09 15:40:01+00:00,805.0,620,524.0,96.0,84.51612903225806,2776,727,0,2135,729,0,0,150,300,25.0,5.0,0.2,High
10134,2020-11-16 15:40:01+00:00,812.0,633,533.0,100.0,84.20221169036336,2834,745,0,2179,744,0,0,156,307,21.0,5.0,0.23809523809523808,High
10134,2020-11-23 15:40:01+00:00,819.0,633,539.0,94.0,85.15007898894154,2834,745,0,2179,744,0,0,156,307,15.0,3.0,0.2,High
10134,2020-11-30 15:40:01+00:00,826.0,637,544.0,93.0,85.40031397174255,2845,750,0,2188,749,0,0,156,311,18.0,4.0,0.2222222222222222,High
10134,2020-12-07 15:40:01+00:00,833.0,640,547.0,93.0,85.46875,2857,757,0,2200,754,0,0,156,314,15.0,4.0,0.26666666666666666,High
10134,2020-12-14 15:40:01+00:00,840.0,649,553.0,96.0,85.20801232665639,2890,765,0,2233,763,0,0,159,319,9.0,1.0,0.1111111111111111,Medium
10134,2020-12-21 15:40:01+00:00,847.0,652,554.0,98.0,84.96932515337423,2902,768,0,2243,766,0,0,159,322,10.0,2.0,0.2,High
10134,2020-12-28 15:40:01+00:00,854.0,653,562.0,91.0,86.06431852986218,2908,770,0,2246,768,0,0,160,322,6.0,1.0,0.16666666666666666,High
10134,2021-01-04 15:40:01+00:00,861.0,653,562.0,91.0,86.06431852986218,2908,770,0,2246,768,0,0,160,322,9.0,1.0,0.1111111111111111,Medium
10134,2021-01-11 15:40:01+00:00,868.0,654,562.0,92.0,85.93272171253822,2912,771,0,2248,769,0,0,160,323,11.0,2.0,0.18181818181818182,High
10134,2021-01-18 15:40:01+00:00,875.0,659,564.0,95.0,85.58421851289833,2946,785,0,2272,778,0,0,162,326,16.0,5.0,0.3125,High
10134,2021-01-25 15:40:01+00:00,882.0,668,568.0,100.0,85.02994011976048,2988,803,0,2305,792,0,0,165,327,18.0,5.0,0.2777777777777778,High
10134,2021-02-01 15:40:01+00:00,889.0,672,571.0,101.0,84.97023809523809,3001,808,0,2316,797,0,0,166,328,21.0,5.0,0.23809523809523808,High
10134,2021-02-08 15:40:01+00:00,896.0,674,571.0,103.0,84.71810089020771,3008,812,0,2323,800,0,0,167,328,31.0,8.0,0.25806451612903225,High
10134,2021-02-15 15:40:01+00:00,903.0,678,580.0,98.0,85.54572271386431,3030,818,0,2335,806,0,0,168,330,28.0,4.0,0.14285714285714285,Medium
10134,2021-02-22 15:40:01+00:00,910.0,678,580.0,98.0,85.54572271386431,3030,818,0,2335,806,0,0,168,330,37.0,8.0,0.21621621621621623,High
10134,2021-03-01 15:40:01+00:00,917.0,684,591.0,93.0,86.40350877192982,3054,825,0,2352,813,0,0,174,330,29.0,9.0,0.3103448275862069,High
10134,2021-03-08 15:40:01+00:00,924.0,687,597.0,90.0,86.8995633187773,3072,832,0,2361,818,0,0,176,331,26.0,9.0,0.34615384615384615,Critical
10134,2021-03-15 15:40:01+00:00,931.0,693,606.0,87.0,87.44588744588745,3097,839,0,2380,825,0,0,181,331,21.0,8.0,0.38095238095238093,Critical
10134,2021-03-22 15:40:01+00:00,938.0,696,613.0,83.0,88.07471264367817,3114,844,0,2389,829,0,0,181,332,25.0,7.0,0.28,High
10134,2021-03-29 15:40:01+00:00,945.0,701,620.0,81.0,88.44507845934379,3138,848,0,2408,833,0,0,182,335,19.0,4.0,0.21052631578947367,High
10134,2021-04-05 15:40:01+00:00,952.0,704,623.0,81.0,88.49431818181817,3158,852,0,2424,838,0,0,183,337,16.0,3.0,0.1875,High
10134,2021-04-12 15:40:01+00:00,959.0,712,627.0,85.0,88.06179775280899,3200,863,0,2448,847,0,0,184,341,13.0,2.0,0.15384615384615385,Medium
10134,2021-04-19 15:40:01+00:00,966.0,719,631.0,88.0,87.76077885952712,3245,872,0,2476,855,0,0,186,346,12.0,1.0,0.08333333333333333,Medium
10134,2021-04-26 15:40:01+00:00,973.0,719,639.0,80.0,88.87343532684284,3245,872,0,2476,855,0,0,186,346,8.0,0.0,0.0,Low
10134,2021-05-03 15:40:01+00:00,980.0,721,639.0,82.0,88.62690707350902,3251,873,0,2482,857,0,0,188,346,10.0,0.0,0.0,Low
10134,2021-05-10 15:40:01+00:00,987.0,725,639.0,86.0,88.13793103448276,3262,877,0,2499,861,0,0,189,348,17.0,1.0,0.058823529411764705,Medium
10134,2021-05-17 15:40:01+00:00,994.0,730,643.0,87.0,88.08219178082192,3279,882,0,2520,866,0,0,189,349,16.0,2.0,0.125,Medium
10134,2021-05-24 15:40:01+00:00,1001.0,731,643.0,88.0,87.96169630642954,3283,884,0,2525,868,0,0,190,349,18.0,3.0,0.16666666666666666,High
10134,2021-05-31 15:40:01+00:00,1008.0,733,649.0,84.0,88.54024556616645,3292,885,0,2532,870,0,0,190,349,19.0,5.0,0.2631578947368421,High
10134,2021-06-07 15:40:01+00:00,1015.0,737,655.0,82.0,88.87381275440977,3314,891,0,2548,877,0,0,191,350,16.0,6.0,0.375,Critical
10134,2021-06-14 15:40:01+00:00,1022.0,738,657.0,81.0,89.02439024390245,3319,891,0,2551,878,0,0,191,350,14.0,6.0,0.42857142857142855,Critical
10134,2021-06-21 15:40:01+00:00,1029.0,738,661.0,77.0,89.56639566395664,3319,891,0,2551,878,0,0,191,350,12.0,5.0,0.4166666666666667,Critical
10134,2021-06-28 15:40:01+00:00,1036.0,743,666.0,77.0,89.63660834454913,3345,897,0,2575,886,0,0,191,350,9.0,4.0,0.4444444444444444,Critical
10134,2021-07-05 15:40:01+00:00,1043.0,744,671.0,73.0,90.18817204301075,3351,901,0,2579,889,0,0,192,350,9.0,3.0,0.3333333333333333,High
